date,arm,metric,value
2026-04-08,fixed_weight_0.3,top50_ret_fwd_3d_cs_net,0.019709931019546118
2026-04-08,fixed_weight_0.3,top20_ret_fwd_5d_gross,0.06154993722724243
2026-04-08,fixed_weight_0.3,top20_ret_fwd_5d_net,0.06054993722724243
2026-04-08,fixed_weight_0.3,top50_ret_fwd_5d_gross,0.048185212460774986
2026-04-08,fixed_weight_0.3,top50_ret_fwd_5d_net,0.047185212460774985
2026-04-08,fixed_weight_0.3,top20_ret_fwd_5d_cs_gross,0.03581062592540444
2026-04-08,fixed_weight_0.3,top20_ret_fwd_5d_cs_net,0.03481062592540444
2026-04-08,fixed_weight_0.3,top50_ret_fwd_5d_cs_gross,0.022445901158937
2026-04-08,fixed_weight_0.3,top50_ret_fwd_5d_cs_net,0.021445901158937
2026-04-08,fixed_weight_0.3,precision_at_20_excess,0.65
2026-04-08,fixed_weight_0.3,precision_at_50_excess,0.52
2026-04-08,fixed_weight_0.5,rank_ic_ret_fwd_3d,0.2686575887529221
2026-04-08,fixed_weight_0.5,top20_ret_fwd_3d_gross,0.04449516261283552
2026-04-08,fixed_weight_0.5,top20_ret_fwd_3d_net,0.04349516261283552
2026-04-08,fixed_weight_0.5,top50_ret_fwd_3d_gross,0.044295700411866826
2026-04-08,fixed_weight_0.5,top50_ret_fwd_3d_net,0.043295700411866825
2026-04-08,fixed_weight_0.5,top20_ret_fwd_3d_cs_gross,0.021426133424035463
2026-04-08,fixed_weight_0.5,top20_ret_fwd_3d_cs_net,0.020426133424035462
2026-04-08,fixed_weight_0.5,top50_ret_fwd_3d_cs_gross,0.021226671223066765
2026-04-08,fixed_weight_0.5,top50_ret_fwd_3d_cs_net,0.020226671223066765
2026-04-08,fixed_weight_0.5,top20_ret_fwd_5d_gross,0.050141423054596665
2026-04-08,fixed_weight_0.5,top20_ret_fwd_5d_net,0.049141423054596664
2026-04-08,fixed_weight_0.5,top50_ret_fwd_5d_gross,0.046320847585079525
2026-04-08,fixed_weight_0.5,top50_ret_fwd_5d_net,0.045320847585079524
2026-04-08,fixed_weight_0.5,top20_ret_fwd_5d_cs_gross,0.024402111752758686
2026-04-08,fixed_weight_0.5,top20_ret_fwd_5d_cs_net,0.023402111752758685
2026-04-08,fixed_weight_0.5,top50_ret_fwd_5d_cs_gross,0.020581536283241535
2026-04-08,fixed_weight_0.5,top50_ret_fwd_5d_cs_net,0.019581536283241534
2026-04-08,fixed_weight_0.5,precision_at_20_excess,0.55
2026-04-08,fixed_weight_0.5,precision_at_50_excess,0.58
2026-04-08,fixed_weight_0.7,rank_ic_ret_fwd_3d,0.2842068993645314
2026-04-08,fixed_weight_0.7,top20_ret_fwd_3d_gross,0.04216193200811032
2026-04-08,fixed_weight_0.7,top20_ret_fwd_3d_net,0.041161932008110316
2026-04-08,fixed_weight_0.7,top50_ret_fwd_3d_gross,0.04138989511261205
2026-04-08,fixed_weight_0.7,top50_ret_fwd_3d_net,0.04038989511261205
2026-04-08,fixed_weight_0.7,top20_ret_fwd_3d_cs_gross,0.01909290281931026
2026-04-08,fixed_weight_0.7,top20_ret_fwd_3d_cs_net,0.01809290281931026
2026-04-08,fixed_weight_0.7,top50_ret_fwd_3d_cs_gross,0.01832086592381198
2026-04-08,fixed_weight_0.7,top50_ret_fwd_3d_cs_net,0.01732086592381198
2026-04-08,fixed_weight_0.7,top20_ret_fwd_5d_gross,0.04814049179560788
2026-04-08,fixed_weight_0.7,top20_ret_fwd_5d_net,0.04714049179560788
2026-04-08,fixed_weight_0.7,top50_ret_fwd_5d_gross,0.041629058762760816
2026-04-08,fixed_weight_0.7,top50_ret_fwd_5d_net,0.040629058762760815
2026-04-08,fixed_weight_0.7,top20_ret_fwd_5d_cs_gross,0.02240118049376989
2026-04-08,fixed_weight_0.7,top20_ret_fwd_5d_cs_net,0.02140118049376989
2026-04-08,fixed_weight_0.7,top50_ret_fwd_5d_cs_gross,0.015889747460922823
2026-04-08,fixed_weight_0.7,top50_ret_fwd_5d_cs_net,0.014889747460922823
2026-04-08,fixed_weight_0.7,precision_at_20_excess,0.55
2026-04-08,fixed_weight_0.7,precision_at_50_excess,0.52
2026-04-08,recent_heavy,rank_ic_ret_fwd_3d,0.21945422947000387
2026-04-08,recent_heavy,top20_ret_fwd_3d_gross,0.05682690375447989
